TRADEDATE,AFLT,CHMF,GAZP,GMKN,HYDR,IMOEX,LKOH,MAGN,MGNT,MTSS,NLMK,POLY,ROSN,SBER,SBERP,SNGSP,TATN,VTBR,YNDX
2017-05-24,193.8,762.0,122.0,8399.0,0.828,1951.98,2804.0,31.99,9205.0,243.05,108.3,754.5,307.0,165.7,133.0,29.115,400.0,0.06702,1611.0
2017-05-25,195.15,760.0,121.61,8227.0,0.8381,1947.26,2798.0,32.3,9359.0,242.0,107.14,748.0,306.4,164.05,130.7,29.515,389.5,0.06694,1584.0
2017-05-26,190.1,749.0,122.2,8200.0,0.83,1934.25,2796.5,31.37,9450.0,243.05,108.5,751.0,304.0,160.7,130.2,29.67,388.0,0.06637,1568.0
2017-05-29,189.5,752.7,123.11,8143.0,0.821,1940.77,2794.5,31.0,9300.0,243.0,110.82,761.5,307.25,163.9,130.5,30.04,388.8,0.066,1573.5
2017-05-30,191.05,757.0,122.1,8050.0,0.825,1932.91,2825.0,31.54,9240.0,246.05,108.56,731.0,305.0,161.64,129.49,29.7,387.0,0.06594,1552.0
2017-05-31,188.6,738.5,120.28,7902.0,0.78,1900.38,2753.0,31.095,9197.0,236.5,115.5,741.5,301.55,155.93,124.69,28.225,384.5,0.06615,1505.0
2017-06-01,188.2,732.0,118.0,7791.0,0.83,1869.66,2700.0,30.6,9070.0,241.05,109.1,718.0,301.45,153.0,125.34,27.68,378.45,0.06473,1520.5
2017-06-02,185.8,726.4,119.69,7829.0,0.83,1881.87,2734.0,30.9,8875.0,248.8,108.6,728.5,301.0,157.14,126.95,27.945,380.3,0.0652,1478.0
2017-06-05,189.05,722.1,119.0,7887.0,0.82,1877.69,2734.5,29.81,8989.0,248.7,107.55,719.5,305.0,154.7,124.46,27.795,376.3,0.06505,1525.0
2017-06-06,190.0,712.0,119.05,7898.0,0.8309,1870.04,2721.5,29.475,9053.0,248.05,108.09,743.5,302.55,152.8,122.98,28.0,363.4,0.06435,1524.5
2017-06-07,189.0,723.1,118.92,7865.0,0.82,1868.42,2705.0,29.6,9204.0,250.0,109.72,739.0,308.0,152.82,123.78,27.245,358.0,0.06411,1526.0
2017-06-08,192.1,734.0,119.3,8013.0,0.7909,1874.21,2735.0,29.4,9270.0,249.0,108.99,728.5,307.5,151.93,122.4,27.55,359.9,0.0645,1521.5
2017-06-09,192.85,732.3,120.5,8100.0,0.7939,1883.34,2774.0,29.765,9435.0,252.25,109.19,717.0,306.0,150.13,122.25,27.41,360.0,0.06525,1541.5
2017-06-13,189.0,722.6,118.15,8058.0,0.808,1861.27,2760.5,29.795,9589.0,249.65,104.89,697.5,312.15,146.0,116.55,26.905,360.3,0.0645,1480.0
2017-06-14,190.0,689.5,115.35,8113.0,0.798,1838.32,2730.0,29.4,9588.0,245.0,104.81,703.0,304.3,143.0,114.3,26.71,365.65,0.064,1482.5
2017-06-15,182.2,697.2,115.49,8011.0,0.7797,1817.82,2712.0,28.82,9449.0,240.75,101.54,681.0,301.6,139.0,111.02,26.84,365.0,0.0639,1495.5
2017-06-16,174.65,717.0,116.02,8154.0,0.79,1822.91,2685.0,29.38,9412.0,237.5,102.95,688.0,306.5,141.63,111.99,27.37,350.1,0.0639,1464.5
2017-06-19,181.5,684.2,117.33,8250.0,0.7749,1849.78,2779.5,29.31,9539.0,239.4,104.29,671.5,311.0,145.0,114.11,27.795,368.55,0.06322,1541.0
2017-06-20,181.4,704.0,117.44,8311.0,0.766,1857.96,2769.0,29.69,9613.0,242.95,104.81,682.5,316.0,144.9,115.5,28.995,369.0,0.0639,1554.0
2017-06-21,191.0,714.3,117.97,8290.0,0.751,1850.81,2728.5,29.835,9499.0,240.35,105.55,678.0,318.4,143.49,116.47,28.985,376.4,0.06334,1585.0
2017-06-22,194.3,720.0,119.55,7850.0,0.7621,1860.05,2760.5,31.46,9330.0,242.0,107.22,684.5,319.0,144.25,115.0,28.685,373.1,0.0639,1618.0
2017-06-23,191.35,728.0,119.1,8015.0,0.778,1867.46,2775.0,31.41,9280.0,244.3,107.0,705.0,322.0,144.1,114.58,29.135,371.85,0.064,1616.5
2017-06-26,186.75,733.5,118.67,7999.0,0.7736,1860.39,2767.0,32.08,9301.0,239.05,110.65,685.0,321.0,144.49,113.22,28.7,370.0,0.06349,1608.0
2017-06-27,189.5,766.3,119.35,8126.0,0.7825,1878.94,2800.0,32.46,9504.0,232.0,111.98,676.0,327.3,147.1,114.93,28.655,372.25,0.06338,1582.5
2017-06-28,190.05,783.9,119.7,8175.0,0.7851,1891.98,2874.5,33.3,9471.0,235.05,113.84,679.0,332.4,145.5,115.72,28.51,380.9,0.0638,1612.0
2017-06-29,193.0,774.0,119.16,8180.0,0.7885,1881.04,2873.0,33.505,9103.0,234.0,116.0,666.0,333.0,143.8,115.0,28.545,378.85,0.0639,1588.0
2017-06-30,195.3,776.0,118.49,8068.0,0.7962,1879.5,2872.5,33.35,9180.0,234.5,115.65,667.0,323.0,145.59,120.29,28.49,375.6,0.064,1536.0
2017-07-03,197.8,793.0,119.86,8246.0,0.8064,1902.59,2920.0,33.505,9115.0,237.0,117.23,667.0,329.4,147.5,120.4,28.625,389.15,0.0643,1560.0
2017-07-04,198.8,804.0,122.73,8197.0,0.814,1917.4,2933.0,33.42,9105.0,239.5,118.31,667.5,332.4,149.39,123.4,28.48,383.4,0.0644,1566.5
2017-07-05,204.25,815.7,122.7,8288.0,0.8119,1921.38,2951.5,35.0,9165.0,237.55,120.23,680.0,327.2,148.96,125.01,28.395,388.5,0.064,1558.5
2017-07-06,215.25,805.2,122.68,8343.0,0.8245,1923.22,2985.0,34.97,9200.0,237.55,121.0,674.0,324.5,150.35,123.87,28.3,370.95,0.06387,1564.0
2017-07-07,213.0,800.6,123.0,8373.0,0.784,1912.48,2856.0,34.65,9313.0,224.05,120.52,668.5,317.8,152.16,125.5,28.535,369.1,0.06368,1578.5
2017-07-10,217.5,801.5,124.25,8515.0,0.802,1925.74,2859.0,34.75,9360.0,225.6,120.6,673.5,320.5,155.0,127.55,28.5,365.5,0.0638,1594.0
2017-07-11,217.2,823.0,124.78,8591.0,0.8114,1937.64,2875.0,35.35,9370.0,227.95,122.87,680.0,319.6,156.91,129.0,29.585,367.05,0.06387,1612.0
2017-07-12,225.0,843.9,124.87,8600.0,0.802,1954.39,2914.5,36.01,9340.0,229.95,123.88,673.0,320.55,160.85,133.99,29.2,374.0,0.064,1632.0
2017-07-13,211.5,834.4,125.55,8496.0,0.7921,1959.91,2908.5,35.5,9545.0,233.45,123.87,682.5,318.0,159.94,134.6,29.375,377.8,0.06371,1898.5
2017-07-14,212.8,835.0,125.0,8480.0,0.7844,1960.69,2923.0,34.35,9720.0,236.4,124.19,691.5,318.0,161.4,134.51,28.9,378.0,0.0638,1867.0
2017-07-17,209.2,835.0,125.14,8593.0,0.7887,1959.11,2880.0,36.03,9618.0,234.8,124.0,703.0,315.9,161.98,133.67,28.935,377.3,0.06387,1866.0
2017-07-18,208.7,836.3,124.49,8574.0,0.789,1947.71,2840.0,35.545,9600.0,232.8,126.27,710.0,315.1,161.7,132.7,28.635,371.75,0.0635,1867.0
2017-07-19,212.7,860.0,120.11,8693.0,0.801,1951.89,2896.0,35.88,9530.0,231.0,126.75,693.0,318.5,164.34,134.72,28.71,386.5,0.0641,1849.0
2017-07-20,214.7,848.0,120.6,8410.0,0.807,1946.51,2896.0,35.1,9504.0,233.25,123.85,695.5,317.85,163.93,134.69,28.635,386.7,0.0649,1845.0
2017-07-21,208.5,820.0,118.95,8388.0,0.804,1925.13,2842.0,34.47,9405.0,230.55,124.02,691.5,317.4,162.1,133.75,28.4,385.1,0.06373,1856.0
2017-07-24,204.6,837.1,119.17,8585.0,0.8015,1931.75,2826.5,33.91,9598.0,234.6,124.65,691.5,313.3,161.33,134.35,28.68,386.75,0.0635,1916.0
2017-07-25,204.55,840.7,118.4,8675.0,0.7896,1923.73,2835.0,34.18,9540.0,236.4,123.26,708.5,314.15,160.22,134.0,28.46,380.2,0.0635,1906.0
2017-07-26,208.0,842.0,119.0,8646.0,0.7971,1933.1,2833.0,34.33,9750.0,237.25,127.0,710.0,310.0,161.55,135.21,28.35,389.8,0.0636,1899.5
2017-07-27,207.75,841.0,118.68,8865.0,0.7957,1945.12,2851.5,33.92,9797.0,237.8,125.3,716.5,310.0,166.0,137.24,28.235,388.1,0.06341,1888.5
2017-07-28,203.35,820.5,116.9,8831.0,0.7856,1916.75,2794.0,33.63,9680.0,236.95,123.57,708.5,305.9,165.4,136.22,27.925,379.0,0.0609,1754.5
2017-07-31,201.7,833.7,116.1,8930.0,0.7666,1919.53,2797.5,33.8,9525.0,236.2,125.0,732.0,311.3,164.53,134.99,28.8,390.1,0.05969,1743.0
2017-08-01,206.4,841.5,117.99,9055.0,0.76,1940.14,2864.5,34.35,9372.0,236.7,125.93,725.0,316.1,166.31,136.44,29.695,389.8,0.06005,1746.5
2017-08-02,205.55,852.0,119.09,9142.0,0.7677,1965.48,2938.0,34.455,9470.0,240.1,128.0,729.9,322.0,169.9,138.9,29.4,392.0,0.06171,1719.0
2017-08-03,204.3,847.3,119.58,9095.0,0.7674,1965.29,2930.0,34.37,9428.0,243.3,129.3,736.8,317.0,170.0,138.4,29.79,392.6,0.06186,1744.0
2017-08-04,205.45,845.3,119.45,9099.0,0.7665,1953.49,2903.0,35.35,9321.0,241.05,128.75,704.0,316.0,169.73,138.77,29.73,382.95,0.06082,1770.5
2017-08-07,205.4,853.2,119.5,9270.0,0.7699,1970.37,2917.5,36.0,9401.0,241.6,133.49,708.0,316.25,172.79,139.95,29.77,387.0,0.06211,1795.5
2017-08-08,210.05,861.7,119.67,9200.0,0.7731,1989.61,2974.0,36.76,9497.0,243.55,133.39,704.2,315.0,175.75,143.5,29.545,401.0,0.06206,1792.5
2017-08-09,208.9,857.6,118.68,9269.0,0.8012,1975.91,2939.0,37.06,9407.0,242.0,134.6,731.8,309.25,173.4,141.9,29.795,389.9,0.06199,1835.5
2017-08-10,205.85,850.2,118.05,9180.0,0.7955,1960.23,2901.5,36.115,9333.0,240.6,133.72,734.0,305.0,172.2,141.0,29.63,388.15,0.06068,1786.0
2017-08-11,202.9,828.0,116.93,9000.0,0.815,1944.83,2860.0,36.145,9358.0,241.3,133.3,737.0,303.95,172.05,141.8,29.1,379.45,0.06,1731.5
2017-08-14,205.25,838.8,117.4,9050.0,0.8339,1951.75,2883.5,36.56,9370.0,243.85,131.7,725.2,305.0,172.51,141.67,29.305,377.0,0.0605,1765.5
2017-08-15,206.85,840.3,117.59,8919.0,0.8322,1950.28,2874.0,36.14,9360.0,243.8,129.92,704.1,304.9,172.33,141.5,29.435,377.35,0.06102,1798.0
2017-08-16,209.7,844.4,116.75,8725.0,0.8251,1942.88,2846.5,36.77,9470.0,243.8,131.47,698.3,302.05,173.05,141.72,28.66,379.25,0.06037,1818.0
2017-08-17,210.95,852.5,116.22,8768.0,0.8371,1941.52,2841.0,36.73,9447.0,243.25,128.81,713.7,301.75,172.72,140.98,28.55,381.5,0.06,1832.0
2017-08-18,212.65,850.0,116.0,8899.0,0.8224,1930.71,2829.0,36.795,9335.0,244.0,127.49,708.8,300.05,169.5,138.74,28.74,380.95,0.05945,1785.0
2017-08-21,213.05,857.6,115.92,9005.0,0.8281,1937.66,2854.5,37.43,9492.0,244.95,126.5,710.6,301.1,169.9,140.9,28.835,375.5,0.05925,1769.0
2017-08-22,213.0,865.2,116.0,9071.0,0.8373,1947.4,2897.0,37.555,9556.0,245.25,126.2,701.5,300.95,171.0,141.83,28.85,381.25,0.0594,1756.0
2017-08-23,209.3,860.2,115.75,9130.0,0.825,1958.52,2893.5,37.845,9744.0,247.55,128.8,712.1,303.2,175.3,143.5,28.31,382.15,0.06048,1765.0
2017-08-24,206.4,859.3,116.56,9220.0,0.833,1973.5,2894.0,37.74,9812.0,252.0,128.08,725.8,301.0,179.8,147.24,28.495,383.2,0.06092,1768.0
2017-08-25,204.0,879.0,117.85,9150.0,0.8355,1979.14,2915.0,38.64,9799.0,253.0,127.64,714.0,301.5,180.51,149.7,28.545,385.5,0.0602,1757.0
2017-08-28,203.15,874.9,118.75,9289.0,0.8598,1987.15,2920.0,38.695,10000.0,252.0,127.9,724.0,300.95,181.85,150.75,28.41,388.0,0.06017,1725.5
2017-08-29,204.7,876.9,118.3,9473.0,0.8519,1989.12,2894.0,38.9,10247.0,254.7,128.1,737.5,301.0,181.89,149.95,28.49,382.85,0.05999,1743.0
2017-08-30,198.0,894.7,118.2,9500.0,0.8495,2008.88,2905.0,39.355,10650.0,257.7,134.39,713.0,307.0,183.5,154.0,28.5,381.55,0.0648,1728.5
2017-08-31,191.8,910.0,117.97,9790.0,0.8307,2022.22,2940.5,40.26,10800.0,270.0,139.92,674.4,304.0,183.51,157.98,29.0,388.0,0.06456,1752.0
2017-09-01,190.0,894.9,117.4,9803.0,0.8305,2010.98,2915.0,39.91,10590.0,264.9,136.83,653.1,304.1,183.66,157.8,29.39,386.15,0.06345,1820.0
2017-09-04,193.25,904.5,117.0,9746.0,0.8244,2003.32,2895.0,38.595,10510.0,261.05,132.6,673.9,302.6,184.1,158.35,29.01,385.4,0.06163,1833.0
2017-09-05,200.75,894.0,116.0,9692.0,0.8221,2004.02,2883.5,38.0,10630.0,264.25,131.5,672.5,302.85,184.14,159.35,29.08,386.0,0.0601,1863.0
2017-09-06,199.65,911.7,117.14,9825.0,0.8177,2014.6,2919.0,40.89,10540.0,273.7,132.5,670.9,303.0,183.12,158.0,29.215,392.5,0.0602,1843.0
2017-09-07,197.05,905.0,117.95,9660.0,0.801,2010.17,2876.0,42.3,10544.0,275.45,128.7,676.3,306.0,184.0,161.43,28.985,389.4,0.0601,1820.0
2017-09-08,195.85,898.3,120.34,9675.0,0.8249,2032.75,2925.0,41.98,10527.0,277.55,131.4,672.8,314.95,185.89,162.0,29.0,395.85,0.0616,1865.5
2017-09-11,197.5,906.0,121.0,9667.0,0.822,2044.13,2909.0,42.95,10680.0,283.5,130.7,657.6,314.2,190.5,162.37,28.82,391.05,0.06211,1867.0
2017-09-12,197.85,912.3,121.99,9867.0,0.8229,2058.8,2961.5,43.01,10795.0,286.4,134.48,659.0,314.6,189.32,160.48,28.965,391.35,0.06373,1903.5
2017-09-13,196.5,912.2,123.55,9650.0,0.8183,2054.19,2938.0,42.75,10700.0,285.9,133.44,648.6,314.75,189.1,159.63,29.0,384.5,0.06239,1876.0
2017-09-14,196.25,912.6,123.33,9560.0,0.8192,2052.25,2970.0,41.9,10434.0,286.15,132.02,634.4,319.3,188.64,159.24,29.65,391.05,0.06289,1858.0
2017-09-15,194.5,912.2,122.5,9535.0,0.806,2053.81,2978.5,42.09,10397.0,288.0,130.83,650.9,319.7,188.75,160.1,29.87,396.6,0.0616,1895.0
2017-09-18,195.15,913.1,122.72,9547.0,0.8143,2059.08,3032.5,42.07,10320.0,286.2,131.4,639.0,318.0,188.04,159.25,29.6,395.5,0.06227,1893.5
2017-09-19,190.0,891.4,121.75,9613.0,0.805,2048.99,3025.0,41.5,10376.0,292.45,128.9,642.4,313.0,184.85,157.5,29.69,391.05,0.06188,1872.5
2017-09-20,188.0,907.9,122.25,9673.0,0.8155,2057.53,2985.0,42.55,10465.0,291.5,129.32,637.4,315.0,186.47,158.61,29.75,399.95,0.0618,1872.0
2017-09-21,187.0,892.1,122.34,9710.0,0.813,2060.24,2991.5,42.7,10340.0,288.0,127.5,630.9,316.7,187.38,158.6,29.6,409.4,0.06163,1872.0
2017-09-22,183.95,882.3,121.95,9593.0,0.8102,2051.63,2970.0,42.85,10260.0,279.45,128.65,640.0,316.7,187.55,157.35,29.5,402.35,0.06129,1922.0
2017-09-25,183.55,875.9,123.03,9650.0,0.8161,2069.11,3039.5,43.8,10140.0,277.55,128.73,652.4,321.55,191.2,158.25,29.305,412.1,0.06254,1853.0
2017-09-26,184.05,875.0,123.03,9607.0,0.813,2071.13,3022.0,43.3,10090.0,282.35,132.15,659.5,323.45,192.54,158.37,29.6,405.7,0.06233,1848.0
2017-09-27,185.3,874.8,123.36,9649.0,0.8192,2081.12,3064.5,43.445,10163.0,283.85,132.25,659.0,324.5,193.7,158.03,29.635,410.95,0.06163,1867.0
2017-09-28,183.8,867.1,122.5,9648.0,0.85,2071.64,3065.0,43.07,10089.0,282.85,131.16,647.0,321.9,191.96,156.06,29.45,411.65,0.06191,1856.5
2017-09-29,183.95,869.5,122.2,9920.0,0.8514,2077.19,3064.0,43.285,10100.0,282.05,132.29,649.8,318.95,192.33,155.7,29.6,411.25,0.06159,1873.0
2017-10-02,184.75,883.6,121.9,10134.0,0.8469,2075.72,3044.5,44.035,10085.0,279.5,136.2,644.6,315.0,193.0,157.94,29.575,403.15,0.06144,1906.5
2017-10-03,186.0,892.3,120.78,10253.0,0.841,2076.81,3054.0,44.4,10070.0,279.7,136.7,651.4,316.15,192.5,157.67,29.29,404.85,0.06161,1961.0
2017-10-04,184.3,887.0,121.76,10213.0,0.832,2077.09,3038.5,44.48,9914.0,278.5,136.65,657.5,318.3,192.03,159.15,29.38,414.8,0.0614,1942.5
2017-10-05,181.7,887.3,123.5,10328.0,0.852,2088.32,3054.0,44.425,9836.0,278.6,135.99,661.6,319.95,193.74,160.37,29.425,419.95,0.0612,1925.0
2017-10-06,181.0,886.2,123.47,10313.0,0.855,2093.86,3060.0,44.605,10050.0,278.45,137.97,650.0,320.6,194.16,160.25,29.555,425.0,0.06145,1893.0
2017-10-09,181.6,895.9,124.81,10438.0,0.8845,2096.29,3052.5,44.17,9880.0,282.8,138.7,656.0,319.1,194.0,160.38,29.615,421.1,0.06157,1920.0
2017-10-10,181.75,898.0,124.44,10254.0,0.8772,2086.91,3037.5,44.625,9804.0,283.0,137.4,660.5,319.3,193.21,158.19,29.6,424.35,0.06158,1840.0
2017-10-11,183.55,914.9,126.0,10275.0,0.866,2101.07,3040.0,45.03,9760.0,291.95,135.89,668.3,320.5,195.83,159.6,29.5,427.9,0.06118,1855.5
2017-10-12,181.0,900.8,125.93,10155.0,0.8641,2094.96,3035.0,44.95,9736.0,282.5,132.58,678.3,319.15,195.51,158.7,29.91,428.6,0.0612,1863.0
2017-10-13,180.6,903.2,126.86,10490.0,0.879,2098.77,3018.0,45.48,9540.0,283.7,133.0,680.5,320.0,196.48,160.0,29.91,430.2,0.061,1858.0
2017-10-16,181.25,906.7,127.17,10780.0,0.8864,2106.39,3020.0,46.475,9429.0,283.5,136.29,682.5,324.85,197.7,163.95,29.9,429.75,0.06115,1832.0
2017-10-17,181.1,900.0,125.15,10730.0,0.875,2092.57,3003.0,46.25,9332.0,282.3,136.44,677.5,328.0,197.2,162.32,29.81,425.3,0.0606,1833.0
2017-10-18,181.7,897.0,126.7,10756.0,0.852,2094.4,3011.0,45.4,9286.0,286.1,134.2,688.0,326.1,195.31,162.0,29.75,421.05,0.06023,1852.0
2017-10-19,180.4,891.0,125.5,10527.0,0.831,2072.73,2985.0,44.44,9445.0,281.55,131.9,689.3,321.55,192.2,159.01,29.25,415.55,0.06021,1839.5
2017-10-20,182.5,905.0,126.7,10696.0,0.8395,2071.83,2994.0,44.45,8550.0,281.15,130.75,685.6,321.8,192.97,160.87,29.195,424.85,0.06025,1796.0
2017-10-23,184.7,911.0,126.8,10673.0,0.8353,2063.81,2997.0,44.48,8221.0,280.75,134.03,690.0,316.5,192.34,159.89,28.725,418.95,0.06025,1799.0
2017-10-24,184.0,917.7,126.02,10666.0,0.8221,2061.79,3018.0,44.885,7913.0,284.2,137.15,688.6,316.8,192.5,160.0,28.825,422.6,0.06104,1889.0
2017-10-25,184.5,908.5,125.0,10390.0,0.8235,2049.48,3005.0,44.48,8299.0,284.15,133.45,681.4,312.7,192.04,158.79,28.355,412.0,0.06043,1855.0
2017-10-26,182.55,905.1,124.2,10425.0,0.8188,2046.69,2996.0,45.0,8347.0,282.55,135.07,678.7,311.15,192.75,159.21,28.4,408.35,0.06022,1896.0
2017-10-27,182.8,905.5,125.94,10532.0,0.8175,2068.76,3064.5,44.52,8065.0,283.4,135.25,674.6,322.0,196.05,160.0,28.885,419.85,0.06049,1921.0
2017-10-30,184.35,900.9,125.98,10590.0,0.8279,2065.25,3058.0,43.85,8022.0,282.6,133.31,674.7,321.0,195.0,160.41,28.805,424.3,0.06023,1898.0
2017-10-31,180.0,898.3,125.9,10592.0,0.817,2064.31,3096.0,44.15,7693.0,281.5,133.21,675.6,318.7,193.8,158.52,29.0,436.0,0.06,1950.0
2017-11-01,164.9,910.7,126.5,11050.0,0.8105,2082.73,3144.5,44.0,7610.0,287.75,134.03,693.0,323.1,194.05,159.7,29.7,444.4,0.05995,1991.5
2017-11-02,164.5,899.2,125.67,11350.0,0.8135,2073.04,3150.0,43.645,7370.0,281.6,132.45,691.3,318.5,193.85,159.7,29.45,439.0,0.05976,1932.0
2017-11-03,162.4,902.3,125.9,11551.0,0.8357,2081.15,3168.5,43.6,7390.0,286.2,131.46,687.4,317.8,193.8,160.5,29.43,437.5,0.0595,1965.0
2017-11-07,158.45,911.0,132.28,11610.0,0.8465,2155.55,3325.0,44.255,7380.0,291.8,132.13,689.9,329.95,205.96,171.4,30.59,491.95,0.06075,1950.5
2017-11-08,163.0,911.5,132.3,11455.0,0.84,2163.01,3336.0,46.175,7398.0,287.8,132.0,693.5,333.05,209.09,178.45,31.455,490.0,0.0601,1935.5
2017-11-09,164.5,884.5,131.5,11465.0,0.8452,2183.61,3368.0,45.1,7399.0,288.5,130.0,691.7,336.9,220.05,191.06,31.5,491.35,0.06127,1890.0
2017-11-10,163.4,884.4,132.5,11400.0,0.85,2169.26,3344.5,45.87,7175.0,292.95,130.83,695.0,329.35,217.7,190.1,30.76,487.0,0.06011,1856.5
2017-11-13,161.0,897.0,133.32,11470.0,0.8335,2167.63,3326.0,46.3,7146.0,295.95,131.65,700.0,325.0,216.61,188.19,30.32,484.3,0.06001,1860.0
2017-11-14,157.0,897.0,132.93,11151.0,0.8131,2166.83,3325.0,46.4,6949.0,294.5,134.1,715.0,314.3,221.4,189.65,30.83,487.5,0.0588,1890.0
2017-11-15,159.2,902.2,131.21,10803.0,0.807,2131.75,3296.0,44.62,6170.0,284.2,132.5,705.0,302.2,225.95,190.0,30.4,479.6,0.05549,1873.0
2017-11-16,164.4,890.3,129.2,11044.0,0.82,2132.65,3304.0,45.545,6531.0,280.55,133.3,690.0,303.5,227.5,185.6,29.8,471.0,0.05205,1925.5
2017-11-17,164.55,894.6,129.65,10813.0,0.8258,2131.91,3304.5,45.9,6884.0,283.0,132.38,685.5,300.7,225.65,186.04,29.81,468.85,0.05338,1949.5
2017-11-20,164.6,896.4,129.96,10544.0,0.843,2130.39,3281.0,45.585,6768.0,283.0,131.69,695.0,300.05,224.6,185.6,30.135,471.0,0.05398,2002.5
2017-11-21,166.25,905.1,132.49,10515.0,0.8449,2155.82,3319.5,45.95,6599.0,284.3,134.92,694.1,299.8,231.0,192.1,30.05,492.35,0.0532,2038.0
2017-11-22,163.95,905.0,132.57,10768.0,0.84,2160.16,3369.0,45.8,6720.0,280.3,132.85,725.9,302.0,230.25,192.3,29.86,488.95,0.0529,1975.0
2017-11-23,162.3,906.8,131.6,10609.0,0.8368,2148.56,3380.0,45.77,6829.0,283.1,132.76,716.0,302.3,225.56,188.7,30.1,483.95,0.05222,1987.5
2017-11-24,159.85,910.5,133.57,10750.0,0.834,2161.17,3395.0,45.985,6635.0,288.7,132.17,718.2,303.8,228.0,192.3,30.335,479.5,0.05338,2025.0
2017-11-27,157.0,898.0,133.5,10550.0,0.8345,2145.87,3365.0,45.18,6602.0,285.9,129.0,716.9,299.9,226.76,190.86,29.98,483.9,0.05267,2017.0
2017-11-28,157.2,901.7,135.18,10220.0,0.827,2149.45,3343.0,45.725,6450.0,284.0,131.3,710.5,301.3,230.0,192.5,29.565,480.0,0.0528,1991.5
2017-11-29,158.6,895.4,133.55,10107.0,0.8113,2124.08,3308.5,45.19,6380.0,282.0,129.93,708.1,294.45,228.2,189.63,29.25,467.65,0.0522,1957.0
2017-11-30,152.5,924.0,132.15,9876.0,0.814,2100.62,3292.5,43.93,6359.0,284.55,132.25,703.8,293.6,224.35,184.53,28.39,456.7,0.05078,1940.5
2017-12-01,148.15,912.5,133.02,10080.0,0.82,2105.99,3344.0,44.23,6340.0,277.4,130.22,704.8,292.0,221.5,184.55,28.88,459.75,0.0516,1931.5
2017-12-04,144.6,875.5,133.77,10166.0,0.8093,2119.42,3390.5,44.4,6370.0,266.0,134.31,690.4,292.7,224.6,184.2,28.705,511.45,0.051,1907.0
2017-12-05,146.4,868.0,133.65,10077.0,0.8019,2113.69,3403.0,44.13,6300.0,264.0,133.96,672.0,293.4,223.91,185.2,28.845,506.7,0.05086,1899.0
2017-12-06,144.7,880.0,134.0,10166.0,0.8196,2124.12,3403.0,44.95,6335.0,264.9,138.76,665.9,292.4,223.75,185.4,29.27,510.9,0.0515,1900.0
2017-12-07,144.35,892.9,133.02,10063.0,0.81,2103.15,3374.5,44.39,6355.0,248.0,139.2,666.9,292.5,219.81,181.91,28.835,507.0,0.05103,1949.5
2017-12-08,144.35,886.7,132.6,10077.0,0.8079,2104.99,3388.5,44.145,6550.0,246.4,138.86,670.8,293.75,220.89,185.0,29.205,503.1,0.05066,1957.0
2017-12-11,143.55,899.6,134.65,10423.0,0.8177,2148.6,3432.5,44.3,6655.0,252.9,147.3,688.9,297.55,227.69,192.05,29.985,516.95,0.05122,1997.5
2017-12-12,140.1,895.0,135.5,10787.0,0.811,2160.75,3473.5,45.0,6559.0,253.15,146.17,668.0,303.1,227.9,195.96,29.995,517.0,0.05125,1954.0
2017-12-13,137.0,898.3,135.56,10512.0,0.8219,2131.94,3458.0,44.7,6400.0,250.85,144.3,660.1,298.85,221.8,188.84,29.235,503.0,0.0501,1938.0
2017-12-14,141.8,899.6,135.91,10669.0,0.8248,2152.41,3453.5,44.89,6490.0,256.2,142.74,673.9,300.7,229.9,193.23,29.19,492.8,0.0504,1919.0
2017-12-15,143.6,901.4,135.5,10595.0,0.8247,2143.99,3420.0,44.1,6411.0,266.0,141.95,678.9,299.65,226.53,190.0,29.89,487.55,0.05,1895.0
2017-12-18,142.0,891.6,134.25,10680.0,0.7966,2134.58,3395.5,42.57,6287.0,263.0,141.8,685.4,296.5,227.4,191.29,29.65,503.0,0.04987,1892.0
2017-12-19,141.35,892.8,133.96,10653.0,0.7518,2118.16,3402.0,43.35,6254.0,262.15,141.55,688.6,293.65,224.1,190.67,29.08,491.65,0.0484,1902.0
2017-12-20,138.0,877.8,132.5,10613.0,0.7165,2102.97,3373.0,43.165,6256.0,260.6,141.85,695.0,293.3,226.0,191.25,28.745,477.3,0.04591,1873.5
2017-12-21,138.8,871.2,131.7,10531.0,0.7328,2093.38,3332.5,43.1,6290.0,269.0,145.75,697.5,293.8,223.6,189.5,28.375,471.95,0.04535,1884.0
2017-12-22,138.8,876.9,132.42,10710.0,0.7349,2102.94,3347.0,42.185,6251.0,271.4,146.5,692.0,293.75,221.44,189.2,28.49,481.6,0.04655,1832.0
2017-12-25,138.85,875.7,131.96,10655.0,0.7275,2105.06,3320.0,42.2,6237.0,285.5,145.0,687.2,298.0,223.3,189.82,28.365,481.75,0.0473,1847.0
2017-12-26,139.0,869.2,131.2,10629.0,0.722,2097.03,3288.0,41.665,6244.0,281.25,147.23,688.3,296.55,223.57,190.0,28.0,483.0,0.04685,1840.0
2017-12-27,138.5,889.9,130.99,10621.0,0.725,2106.17,3283.5,41.97,6265.0,280.5,148.25,710.0,295.45,226.98,190.73,28.105,482.4,0.04745,1865.0
2017-12-28,139.0,889.6,130.53,10694.0,0.727,2102.89,3317.0,42.5,6270.0,279.9,147.0,703.6,289.85,224.2,190.3,28.12,477.95,0.04696,1883.5
